Size 621,2
1.109608719581833820e-07,0.000000000000000000e+00
1.102945850736200930e-07,0.000000000000000000e+00
1.066127664116787925e-07,0.000000000000000000e+00
9.794817132899563980e-08,0.000000000000000000e+00
8.340248760038065981e-08,0.000000000000000000e+00
6.348445782989259168e-08,0.000000000000000000e+00
3.961302433463251524e-08,0.000000000000000000e+00
2.671756541163326153e-08,0.000000000000000000e+00
5.193843040774075269e-08,0.000000000000000000e+00
7.403904548363320428e-08,0.000000000000000000e+00
9.140839895664911694e-08,0.000000000000000000e+00
1.029937895086663842e-07,0.000000000000000000e+00
1.089674155510921248e-07,0.000000000000000000e+00
1.108689190058290118e-07,0.000000000000000000e+00
1.108026792864532978e-07,0.000000000000000000e+00
1.103832068560975325e-07,0.000000000000000000e+00
1.103874207348886001e-07,0.000000000000000000e+00
1.110196641477086060e-07,0.000000000000000000e+00
1.122382203744406349e-07,0.000000000000000000e+00
1.139155438970237687e-07,0.000000000000000000e+00
1.028659460523087368e-07,-1.255827386663158072e-08
8.996098149718742022e-08,-3.098054059863917581e-08
1.215392624200413470e-07,-4.996641685421754074e-07
9.155258730463896960e-09,-5.971470846496369817e-07
2.323833095000880598e-08,-1.667466348889822275e-07
-1.195115898399411471e-08,-2.690933451843356977e-07
8.725029020344715306e-09,-2.051562991681727406e-07
-2.321010093911458666e-08,-2.914768025553997746e-07
5.138610721559595124e-07,-1.396223745095630361e-06
-1.967402672410098207e-07,-4.404354325378708365e-06
2.446752777908354457e-07,-1.388745308846192020e-06
7.204879791392785168e-07,-1.801337920596461048e-06
5.249947726982379687e-08,-1.123859736501135160e-07
1.063016948956729635e-07,-7.989768428314258068e-09
1.114233675803042830e-07,-7.125075213805028265e-09
1.096292716170467721e-07,-6.373140725339618026e-09
1.245146247224115734e-08,-2.060849209973672761e-07
-1.407634795666866461e-08,-2.747005310794726664e-07
-1.794118419361627702e-09,-2.522981414645931601e-07
-5.055698395902375270e-09,-2.589445859723525541e-07
1.118222646542004822e-07,-4.089154394339764208e-09
1.141538429513932167e-07,-3.819621302594129898e-09
1.086572942299838043e-07,-6.024269231774607648e-09
9.098208719671438735e-08,-1.555690621926526624e-08
1.090346768255167214e-07,-8.564125307668611162e-09
-1.128721734749611375e-07,-8.731409543327417146e-07
1.250525270769103331e-07,-3.872243786944096755e-07
1.176471244984449165e-08,-2.893523544047653839e-07
2.620751663353064782e-07,-4.606994168426197353e-07
3.758713100081369732e-08,-1.734511328870860763e-07
2.224818273862368209e-08,-2.045398719525448892e-07
-7.266771486981319272e-09,-2.624894663179403135e-07
3.181086845840703496e-08,-1.202344232170526583e-07
1.102480010982025243e-07,-1.895410892874917718e-09
-1.924061660180944262e-07,-3.677815388212191163e-06
7.331882989841389771e-08,-1.785527015283160520e-06
2.223583690532721257e-07,-2.464587764939163196e-06
-1.837534342098666042e-07,-3.189513896413073539e-06
7.466578358097448877e-07,-2.018075483905272711e-06
-3.889889063555270909e-07,-3.191718882903179337e-06
2.182128425605539430e-07,-4.404897765295772261e-06
6.193305101047557126e-07,-3.192095018663487085e-06
7.687710234456064308e-07,-2.243510519890973979e-06
-6.247696177676027659e-08,-3.299878450036628055e-07
-7.219680125209018770e-08,-3.449010473124656476e-07
-3.053790890084532991e-08,-2.955723820694663936e-07
-2.550563624539571178e-08,-2.916896971750408402e-07
4.043099868767846098e-08,-1.561141883977828827e-07
2.203658796039648660e-07,-2.702928622483550623e-06
1.107792567991730490e-07,-8.207895731098640570e-09
5.556279324292457869e-08,-1.285350467006591563e-07
1.134339007926538056e-07,-5.314176091345917673e-09
1.095652423769954850e-07,-6.730470475282097922e-09
7.348622509329156955e-08,-9.632780461111887044e-08
1.086762958054368644e-07,-4.818513510048118195e-09
4.547916495028528196e-07,-1.059218634193916969e-06
2.373105860812438073e-07,-1.058025872180734715e-06
1.721067097942485708e-08,-2.159979335650449536e-07
-2.081780097135648004e-08,-1.381397652765075708e-06
3.676769723598939580e-08,-7.248895962109457650e-08
8.091756749963314521e-08,-7.848982746927096121e-08
1.117572005098493774e-07,-7.537744849302870339e-09
9.758390395998103308e-08,-1.290763016212415092e-08
-1.041009878980236617e-07,-1.065337958971529043e-06
2.469805605047109859e-08,-7.369145139177046234e-08
1.113566337680478012e-07,-5.728771275916521755e-09
-9.634359869559330625e-08,-3.977977269638167529e-07
4.317783459605551460e-08,-9.352927735447742228e-07
-4.031146461749866637e-07,-3.921998901661676758e-06
4.041815372019228877e-07,-2.233117436316128357e-06
3.940171786045620477e-07,-1.789420682956383873e-06
7.347071674135360824e-08,-2.029947885409733653e-08
1.247470068911648930e-07,-3.494006024285397548e-07
3.635656202849399371e-07,-5.965391962823890472e-07
3.911113301484554744e-08,-2.436246032027719074e-08
1.089001129677850891e-07,-4.833405602229802244e-09
3.469234171889678422e-08,-9.640596236206962416e-08
1.059282580609609912e-07,-7.998999301158674039e-09
-5.977495291378529986e-08,-3.241218283746425471e-07
1.017560389549134129e-07,-2.030924474883280962e-08
8.232025094175615758e-08,-3.311362276328325135e-07
2.398154617075341169e-08,-3.365758953695804847e-07
4.167988517243826569e-08,-1.065139653697048114e-06
-6.412401092451522213e-09,-2.755414162003906765e-07
2.214930546324236182e-07,-9.172861786234047443e-07
4.691292940909803376e-07,-7.954598646913767071e-07
1.763137834684823162e-08,-3.081638654885738640e-07
1.107140212310729617e-07,-5.597161521162591891e-09
1.106687715947053921e-07,-2.626752746460306286e-09
1.169449998103103060e-08,-9.781915892387006012e-08
9.473933888570537538e-09,-1.440848899253613170e-07
2.635081486561654484e-08,-2.485021950156255046e-08
7.216759791771786855e-08,-9.303183671858173374e-08
9.824430861008485888e-08,-4.327858376472906530e-07
2.539114386325858609e-07,-6.771338443647277253e-07
-5.964392254614934410e-08,-5.206883108220858117e-07
4.503361686306188919e-08,-2.231337721061548444e-06
-1.767407993462007286e-07,-2.946349223156546091e-06
4.247027239026438522e-07,-4.164937203967064387e-06
8.290090334166656937e-08,-1.807767575366244459e-08
1.878484452021599062e-08,-1.445195527757752046e-07
7.989159967192390655e-08,-5.431778772485331373e-08
1.105052587026035648e-07,-1.970982256611500414e-09
1.112947889950077141e-07,-8.009901670502342664e-09
-6.046896596035619069e-08,-4.384867889860155421e-07
1.153341651017889769e-07,-7.990181342597634302e-07
5.206743583763321816e-07,-9.210155456782789013e-07
2.253062448694516108e-07,-2.231120246949121675e-06
2.178765649855713725e-07,-3.677510619334046529e-06
4.253841979820432683e-07,-4.405783500831016500e-06
2.191062689327032321e-07,-2.944598807576259970e-06
9.497723703731921634e-08,-3.803059485398812123e-08
1.084665671505830213e-07,-8.707863967769458943e-09
5.025778039491710940e-08,-4.677550995189311191e-08
9.941145804159574624e-08,-3.331749778242759379e-07
1.860660478294496071e-07,-5.025457743305237767e-07
1.358957990498325631e-07,-1.060952404763941152e-06
4.460991695143284351e-09,-2.052295863168142765e-07
-4.665875622147453463e-08,-7.222555639536484635e-07
-5.550448934172249780e-08,-3.336227751926019516e-07
3.059190262512860116e-08,-1.658515228283835928e-07
-3.447267685796616035e-09,-2.649282912228201415e-07
2.889344634653647423e-09,-2.219008444331246987e-07
-3.717486370826085914e-08,-3.346587187967903032e-07
1.097894524593480747e-07,-4.926420001301328432e-09
1.077234630894605261e-07,-8.441454510087166714e-09
1.073321966313291722e-07,-9.129943821582424293e-09
2.143137121554400055e-07,-4.128381405444349389e-07
2.873184502841572631e-07,-7.880334989791593730e-07
8.424079779100027309e-08,-4.138557736282853327e-08
1.325862858181788907e-08,-2.497450343102812131e-08
8.875191493350842544e-08,-2.848761807649383888e-08
7.542593992830663234e-09,-2.342828811439337934e-07
-2.179157509810158609e-10,-2.518195643619932887e-07
1.023057256902660197e-07,-9.099602041915510704e-09
1.037589860464223802e-07,-9.698736943719268284e-09
9.929169582852876347e-08,-1.373261569867359061e-08
-1.105941990925831213e-07,-6.451665878223498845e-07
-5.848640425287856444e-08,-3.289058809101929999e-07
1.101718197389963506e-07,-6.953911526445486642e-09
1.070752877734609424e-07,-6.261975618718130044e-09
1.101442113422034229e-07,-1.844364479965939318e-09
1.053847488920431525e-07,-7.322647046294120458e-09
1.017641246570933233e-07,-1.726221132017979120e-08
-7.985845867113597435e-08,-3.591686752950918964e-07
-4.027815563774222812e-08,-8.367193232384940609e-07
-1.119401951279695005e-07,-7.563435902762347102e-07
4.237064386799485745e-07,-3.922400696016925314e-06
2.345180121901078363e-07,-1.786541546458052447e-06
1.105365189673434599e-07,-2.174756283489335288e-09
1.084430119175678562e-07,-5.655894384322761579e-09
7.031967369027262788e-08,-6.106579077631214642e-08
1.084456219701026576e-07,-6.218795792738652457e-09
4.851056503096278023e-08,-7.010715686923307577e-08
1.740578102453883647e-07,-6.789247406854633543e-07
-1.240897569809299896e-08,-2.820883276321202798e-07
4.443936033790449191e-08,-3.127246976481176379e-07
-4.047164614524482741e-07,-4.163961105016950092e-06
1.530101080604940274e-08,-3.432775390945513091e-06
-3.673358568036668274e-07,-2.708755030775363731e-06
1.102411719725306979e-08,-4.404439175160466200e-06
1.821600644429659500e-08,-3.188295782227132924e-06
6.330988345661488050e-07,-4.407044719374768477e-06
1.066908909268410767e-07,-6.984506724007496275e-09
2.569816049901584972e-08,-4.940239057163898445e-08
7.228937424309375724e-08,-4.056339009542582780e-08
1.089873168394450044e-07,-6.470256280157955434e-09
9.527898382810184717e-08,-1.474233494432373012e-08
1.001493123514939628e-07,-1.007959122517364414e-08
1.096911456424616221e-07,-9.047385479636037891e-09
9.786334341837443543e-08,-1.176230036690686398e-08
-7.497445811382809352e-10,-2.518166677320005466e-07
6.241236038243308231e-07,-3.436255504079719759e-06
2.293725112947833457e-07,-2.004363807635404229e-06
5.958345019139095646e-07,-2.470038287451093048e-06
1.037811836446201012e-07,-8.836983849729893071e-09
1.121304104099834850e-07,-2.179159874155597602e-09
1.021139394025219687e-07,-9.201666200601654531e-09
5.913476174004643886e-08,-1.193782883771938675e-07
7.843916246468260292e-08,-5.941370861752873301e-08
7.069392688905178396e-08,-8.364485601953685396e-08
-1.551894173946220140e-07,-2.467242933745569049e-06
6.319986997483173852e-07,-4.166312377022586699e-06
-4.002449018533727042e-07,-3.678909212939685652e-06
9.763044149763529065e-08,-3.893316763220521416e-08
9.228401893193875579e-08,-3.869676519476933691e-08
1.096463360867787132e-07,-3.611809057951498081e-09
1.063577742094728684e-07,-8.917495290896910879e-09
1.133533284162782938e-07,-4.058440094549665097e-09
1.051844694438983939e-07,-8.787807432278765129e-09
-1.530431744766800782e-08,-2.882509576768943437e-07
-3.002997715305080760e-08,-2.941771653916287974e-07
-1.480274083524553595e-08,-2.855369871120990173e-07
-1.864473666035410506e-07,-9.324813414195553670e-07
-1.736433247832289721e-07,-8.051835858829476692e-07
-9.522119458130958800e-09,-3.349191048915000755e-07
-3.956826571887195859e-07,-3.435241316577544019e-06
-3.797048223324078236e-07,-2.949216978578936045e-06
1.330701729815228550e-08,-3.677274347206809174e-06
8.181450209944511086e-08,-7.422519674552125070e-08
1.077223358837613291e-07,-1.162108909476419545e-08
5.976741040852915216e-08,-6.634443781864318090e-08
1.106043167280557452e-07,-3.850413006531642147e-09
4.121524528453070073e-07,-2.704474026553044874e-06
2.180037458349315456e-07,-3.432898240576353997e-06
-1.960899000123228591e-07,-4.163629103198800800e-06
4.759078538789763316e-08,-3.022315177922710737e-07
1.098438762925801628e-07,-3.547595866303348080e-09
2.131811749306163428e-08,-1.213884535575035634e-07
1.126084222356651929e-07,-6.552135667544073903e-09
5.844274053326043839e-07,-2.237265798984621987e-06
2.180315301977296429e-07,-4.164017452940742381e-06
5.709366717274894372e-07,-2.011298668566259263e-06
2.183734392729399265e-07,-3.188290331430403493e-06
3.609386345989641610e-09,-2.332246658386644484e-07
7.949319294389124501e-09,-1.659829512062933050e-07
2.703067450681464090e-08,-1.901645786908039276e-07
1.364326431202137864e-09,-2.372380346902117726e-07
5.550607726229699586e-07,-1.794257967339696010e-06
-1.888536577207800971e-07,-3.433633357770683750e-06
-1.947276390175615696e-07,-3.921331277991417233e-06
1.132019430167441260e-08,-4.163596808266851485e-06
3.529245007001545273e-08,-2.464903476249721630e-06
-1.394693048063326244e-07,-2.233834990269249944e-06
4.205141887068554495e-07,-3.434081248078315003e-06
-3.309311145552811609e-07,-2.238620197560368560e-06
-1.193468928002128522e-07,-2.006433554703838986e-06
-2.720351911086601046e-07,-1.791051530642858440e-06
6.302628479923910384e-07,-3.924003675226778595e-06
1.109124983572134219e-07,-2.052217300559526204e-09
1.109457744419520072e-07,-8.264533478740422706e-09
1.127466272341634301e-07,-5.656513842860295107e-09
7.688476156852431526e-08,-7.309339868955486398e-08
8.790616893133908321e-08,-5.452051404270353618e-08
1.079453843484001573e-07,-6.036068928736528983e-09
1.085353300462441655e-07,-5.042086166692045594e-09
2.799402876931968412e-08,-1.438221806890013156e-07
1.074045378339009877e-07,-1.211372075144625711e-08
1.101838362806230377e-07,-9.016357329869342244e-09
1.106002599191564239e-07,-8.774772392752118801e-09
3.351403725569852499e-07,-6.800450240907255998e-07
1.995787849173811252e-07,-7.909747245160875713e-07
3.775602293035541462e-07,-7.895650809166472918e-07
2.362818150130903797e-08,-2.914327651794546577e-07
1.096324708092911274e-07,-5.188427106287743475e-09
1.096589309344059578e-07,-3.446217973980484481e-09
1.048529000696119607e-07,-7.987252372570767029e-09
6.546307057224705543e-07,-1.402812908296586218e-06
4.868746879225049857e-07,-1.219442231814671748e-06
5.695265806301888865e-07,-1.064389169265937131e-06
6.144348749081261271e-07,-1.225277205018113743e-06
5.362925203204094054e-07,-1.588463043500737925e-06
6.899205111171860824e-07,-1.595503236724563099e-06
4.182264870527014589e-07,-3.189578432258351012e-06
-3.513171565927492678e-07,-2.471479139643425496e-06
2.500855763878764811e-07,-5.097700725871408335e-07
6.559944357327996825e-08,-3.146716598385862627e-07
2.922260231285962671e-07,-5.870129579832383265e-07
1.107962716825054780e-07,-7.100100631464960886e-09
1.037804513979765658e-07,-2.261659592630100020e-08
1.053875640399263906e-07,-1.557221438681241924e-08
-1.662538969727214872e-07,-1.375459661171807184e-06
-6.117784898629095882e-08,-1.577005731108318610e-06
-2.280991242665601664e-07,-1.578243408516647221e-06
1.062975122504761856e-07,-8.441955571532719341e-09
8.178822287611463452e-08,-3.609999927292465183e-08
9.534946015113376282e-08,-2.690823535945087588e-08
5.682825070623368262e-08,-8.898230482317844799e-08
1.061594051856489537e-07,-7.051589112715363062e-09
3.119254454225644170e-07,-5.214042716211796903e-07
-8.008312130392018474e-09,-2.790430302214690152e-07
1.125615033962853531e-07,-4.124469618149530681e-09
6.473577911812882665e-08,-1.152476413212198633e-07
-9.405650633531605229e-09,-2.831741231183609310e-07
-1.214680349345029101e-08,-2.876840059559600231e-07
-1.742702036270193089e-08,-2.849418603016093013e-07
-5.339710614988265936e-09,-2.626122006963434899e-07
8.532719418865294088e-09,-2.176829030076439926e-07
2.655339245256749563e-08,-1.883551978100925911e-07
1.069063798955256790e-07,-7.083757841798093621e-09
1.072391823377901981e-08,-1.212696059349572401e-07
1.101344541772078336e-07,-5.406266684679479717e-09
1.096122087712823433e-07,-8.063898475410599809e-09
9.234443967061119178e-08,-5.031812081492663937e-08
9.754995902805502179e-08,-1.882379077962573402e-08
-2.790511646778933199e-08,-2.949011992851993107e-07
-1.426445159469014524e-08,-2.892223443316533925e-07
9.233320269208310773e-08,-1.992926177826209722e-08
-8.122874609686197365e-08,-3.908544385403928204e-07
-2.337756561333267888e-08,-2.896123130764036789e-07
-3.485077588399619115e-08,-3.174080892674625490e-07
-1.597504270135621670e-08,-2.841087903416618292e-07
9.765560537889025916e-08,-3.441731996132446819e-08
-1.053357216435234264e-07,-4.356724497185138287e-07
1.189861902239790911e-08,-2.240056888613097478e-07
1.387425243761020185e-08,-2.120440178173589726e-07
-1.129160488872015249e-08,-2.752404405470992453e-07
1.219830320076089381e-08,-1.872474583704932728e-07
-3.676719983273194227e-08,-9.530310964974527719e-07
-1.666305896912139141e-08,-2.892552568558930514e-07
2.930318632818450110e-08,-2.938756763168092414e-07
-1.668258535233280937e-07,-1.154564607948986670e-06
-1.115477015200394262e-07,-9.823709083940164730e-07
-1.897697240045159720e-07,-1.055640658208184393e-06
2.196167910662501360e-07,-5.820416931606045834e-07
3.178300209256872497e-08,-3.768514154254141854e-07
1.710354854913528096e-07,-3.979922586244331825e-07
5.922563563636824473e-09,-2.786141248025007814e-07
3.819490770916214124e-08,-4.849441501227714099e-08
1.060931998955556694e-07,-1.664875458466555069e-08
4.163169869613213926e-07,-6.875244564400271269e-07
9.782147426822061776e-08,-3.487773559408813036e-07
-1.078407292184253280e-07,-5.436981175241859457e-07
-7.405099066940075065e-08,-3.717224900889779282e-07
1.076247510458586641e-07,-7.281905741507893367e-09
6.288290247809311908e-08,-2.210978153681385079e-08
4.221156261827614925e-08,-1.174319413445556917e-07
1.099825623532211553e-07,-4.487194403392566974e-09
-4.551828192124058188e-08,-3.075527254945416251e-07
-5.103640536883573357e-08,-3.155772251087919221e-07
-3.256050868113335697e-08,-2.972777349881772350e-07
-4.043252797855547884e-08,-3.038918662688016667e-07
6.044762728525774395e-08,-3.409394860924259283e-07
-2.629759755484475207e-08,-3.071667705029861103e-07
1.456551828325034186e-08,-2.830643529312242163e-07
1.096008487138539381e-07,-3.442388114501859551e-09
1.092188303197827430e-07,-4.980807602812923573e-09
4.591395622133110136e-08,-9.361726875082119110e-08
3.240513555801987738e-08,-1.847378222876436662e-07
6.220921949591253519e-09,-1.865361203141376091e-07
1.103371335333651689e-07,-1.937281864587649316e-09
1.001499890197988723e-07,-2.987866176949801316e-08
1.146675832226074063e-07,-2.051700436075687001e-09
-3.969781317076921314e-08,-3.083241894469564157e-07
-4.587430145504200532e-08,-3.087657471453844793e-07
8.536549332104917621e-08,-6.213703546020672851e-08
1.101607745148654734e-07,-3.694326890968281084e-09
3.050000162367143072e-09,-2.407290599796078311e-07
5.875437350945349270e-09,-2.198743587438717217e-07
2.786729751080957427e-08,-2.703188312268665476e-06
1.203302714498700309e-08,-3.921066087206703930e-06
-4.054528801244948239e-07,-4.404490254096802674e-06
-9.364953594871347107e-08,-1.786662721291806407e-06
4.223266244651388584e-07,-3.678597852417934171e-06
1.091201228075787014e-07,-8.926711347041680456e-09
9.674699201272301402e-08,-6.860541363489654516e-07
-1.098288464535145698e-08,-4.336676355827051346e-07
1.001629200984357462e-07,-2.441230902015110875e-08
1.008484355851682718e-07,-1.074607558745534612e-08
1.128812748139652225e-07,-1.385738286497559960e-06
2.401703313056158357e-07,-1.580324696596240197e-06
9.226959652552308508e-08,-1.578136634743422277e-06
1.105613965612508604e-07,-3.372244793872825679e-09
-1.441091405219518022e-07,-5.843471100314459526e-07
-8.059183784323874484e-08,-3.685018724482286719e-07
1.543938723949499284e-07,-4.379826958617572292e-07
3.439103083725938250e-07,-1.057270623435430919e-06
-1.768812797080286818e-09,-2.775436540735468674e-07
1.074892504808064445e-07,-6.008115768857446963e-09
7.807710979534612656e-08,-3.803225690442855909e-07
1.686193356796779579e-07,-3.762268532594750379e-07
-4.928240538083120537e-08,-3.755944344637356965e-07
-3.051151996445931019e-07,-2.011419830579210089e-06
3.777239238972641847e-07,-1.391847506518247069e-06
3.871870698523764780e-07,-1.583605501248637961e-06
1.083263467566986680e-07,-6.865942424024325081e-09
7.217935755433429207e-08,-3.209582021784856438e-07
-5.388814220286590441e-08,-6.158092279803883405e-07
2.383833089310826139e-09,-2.445801630182915634e-07
2.272142901961631017e-08,-1.896574096707681076e-07
1.998933506514610677e-08,-1.208853092314501078e-06
2.448583507058959570e-07,-1.214515606131597204e-06
1.299888181161336319e-07,-1.213056056837356785e-06
1.036416127267679979e-07,-2.095964047048770779e-08
-6.107769459441332602e-08,-3.420943074596857544e-07
1.137674788965884402e-07,-2.170995543536276564e-09
1.129080859505427142e-07,-2.200737929935843121e-09
3.714747072777428102e-08,-1.415765266910493672e-07
3.638181317066359470e-07,-1.216169879399808023e-06
1.101844257514797782e-07,-1.845201755799231688e-09
1.026676401730238380e-07,-1.032600083332213672e-08
1.111632559809424103e-07,-3.989514467587681668e-09
-4.097990447865407293e-08,-1.068298270782028755e-06
-3.928983411045518558e-09,-2.881014044474156173e-07
1.292290110836173146e-08,-4.960928910838079766e-08
1.083150110988840169e-07,-7.552810717346084063e-09
6.277011083308442251e-07,-3.680468466882915720e-06
4.083929804291962826e-07,-2.466317336420639734e-06
3.994704015193990565e-07,-2.006751383533626026e-06
6.131310946767277979e-07,-2.948898858101025761e-06
4.154390089948716107e-07,-2.946004676177399892e-06
5.758320273481150925e-08,-2.004177700679753058e-06
2.095679958208432139e-07,-4.472289787216331211e-07
4.260361370385213360e-08,-4.314471748570760924e-07
-1.673914511378286069e-07,-2.705191679462344829e-06
6.169749071588984419e-08,-4.414580392044023420e-08
1.068811841827407096e-07,-8.182229043571930955e-09
1.045853785427021102e-07,-8.102307208671301946e-09
6.053510634371734991e-07,-2.707771943142589222e-06
-3.937722790691243803e-08,-3.041928811570966543e-07
-4.267984498490075353e-08,-3.109935484723512717e-07
3.533343840978306206e-08,-8.134730676618935142e-07
-2.678635357367009597e-08,-2.899500790493767742e-07
1.783606268945662373e-08,-1.880842571756932526e-07
-2.344497999214174058e-08,-2.875322606654315983e-07
